location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm25",34.378323529447826,"µg/m³","2026-02-23T00:00:00Z","2026-02-23T00:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",30.20029763096855,"µg/m³","2026-02-23T01:00:00Z","2026-02-23T01:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",32.661160679090585,"µg/m³","2026-02-23T02:00:00Z","2026-02-23T02:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",18.576488067706425,"µg/m³","2026-02-23T03:00:00Z","2026-02-23T03:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",10.417708369947615,"µg/m³","2026-02-23T04:00:00Z","2026-02-23T04:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.390922642179898,"µg/m³","2026-02-23T05:00:00Z","2026-02-23T05:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",4.06681546214081,"µg/m³","2026-02-23T06:00:00Z","2026-02-23T06:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.755952369599117,"µg/m³","2026-02-23T07:00:00Z","2026-02-23T07:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",15.371726197855814,"µg/m³","2026-02-23T08:00:00Z","2026-02-23T08:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.13824399312337,"µg/m³","2026-02-23T09:00:00Z","2026-02-23T09:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",19.18854165502957,"µg/m³","2026-02-23T10:00:00Z","2026-02-23T10:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.597916676884606,"µg/m³","2026-02-23T11:00:00Z","2026-02-23T11:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",6.780902812641766,"µg/m³","2026-02-23T12:00:00Z","2026-02-23T12:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",4.277083328792027,"µg/m³","2026-02-23T13:00:00Z","2026-02-23T13:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.295386901923587,"µg/m³","2026-02-23T14:00:00Z","2026-02-23T14:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",4.9018849152775985,"µg/m³","2026-02-23T15:00:00Z","2026-02-23T15:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",1.461755958164022,"µg/m³","2026-02-23T16:00:00Z","2026-02-23T16:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",1.646825399722845,"µg/m³","2026-02-23T17:00:00Z","2026-02-23T17:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",2.278214281040525,"µg/m³","2026-02-23T18:00:00Z","2026-02-23T18:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.889632913446615,"µg/m³","2026-02-23T19:00:00Z","2026-02-23T19:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.076636882055373,"µg/m³","2026-02-23T20:00:00Z","2026-02-23T20:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",9.989434521822703,"µg/m³","2026-02-23T21:00:00Z","2026-02-23T21:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",19.574752037487333,"µg/m³","2026-02-23T22:00:00Z","2026-02-23T22:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",25.23611114895533,"µg/m³","2026-02-23T23:00:00Z","2026-02-23T23:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",20.480406737516798,"µg/m³","2026-02-24T00:00:00Z","2026-02-24T00:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",16.131845292590913,"µg/m³","2026-02-24T01:00:00Z","2026-02-24T01:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.242370147209662,"µg/m³","2026-02-24T02:00:00Z","2026-02-24T02:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.198660683773813,"µg/m³","2026-02-24T03:00:00Z","2026-02-24T03:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",5.01264880171844,"µg/m³","2026-02-24T04:00:00Z","2026-02-24T04:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.235119051876523,"µg/m³","2026-02-24T05:00:00Z","2026-02-24T05:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",5.127827388544877,"µg/m³","2026-02-24T06:00:00Z","2026-02-24T06:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.257738124756584,"µg/m³","2026-02-24T07:00:00Z","2026-02-24T07:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.191517910077458,"µg/m³","2026-02-24T08:00:00Z","2026-02-24T08:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14,"µg/m³","2026-02-24T09:00:00Z","2026-02-24T09:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",17.7,"µg/m³","2026-02-24T10:00:00Z","2026-02-24T10:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.3,"µg/m³","2026-02-24T11:00:00Z","2026-02-24T11:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",6.7,"µg/m³","2026-02-24T12:00:00Z","2026-02-24T12:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.8,"µg/m³","2026-02-24T13:00:00Z","2026-02-24T13:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.3,"µg/m³","2026-02-24T14:00:00Z","2026-02-24T14:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
